"ID","generation_number","highest_fitness","average_fitness","lowest_fitness","crossover_probability","mutation_probability"
"1689","538","23.9153241743","38.4999219775","79.0407347093","0.000","1.000"
"1690","539","9.4594968088","33.1835797718","64.2367225912","0.000","1.000"
"1691","540","19.9654475630","30.6415112557","36.5059674933","0.000","1.000"
"1692","541","19.9654290003","316.0906586010","2673.3602546900","0.000","1.000"
"1693","542","19.9693579481","253.0421189700","2257.5503476800","0.000","1.000"
"1694","543","19.9889859194","33.5559411492","35.0093347076","0.000","1.000"
"1695","544","21.9600738064","50.5628464058","160.1403506490","0.000","1.000"
"1696","545","12.0237952059","33.4901876241","56.7505835869","0.000","1.000"
"1697","546","19.9654202218","37.0640697407","88.3021754354","0.000","1.000"
"1698","547","19.9644873556","30.0675894406","35.0043190035","0.000","1.000"
"1699","548","19.9645954665","957.9271058860","9180.8266091200","0.000","1.000"
"1700","549","18.9615346958","86.6584594173","609.7612769730","0.000","1.000"
"1701","550","20.0341743572","35.2188872981","48.2213155134","0.000","1.000"
"1702","551","19.9654798088","63.1019970419","340.7111518830","0.000","1.000"
"1703","552","19.8793276075","58.3599039572","148.2811890050","0.000","1.000"
"1704","553","18.1536821895","43.3861844512","99.6589882743","0.000","1.000"
"1705","554","19.9970515284","35.3679100026","43.8610114217","0.000","1.000"
"1706","555","19.9547309127","50.3183531237","195.7455773490","0.000","1.000"
"1707","556","19.9932145208","33.5171561748","35.2594937263","0.000","1.000"
"1708","557","19.9954681243","78.7792193661","461.2176643000","0.000","1.000"
"1709","558","17.3018825253","44.7822165616","136.5095715840","0.000","1.000"
"1710","559","19.9742142020","35.8367957086","42.2913699993","0.000","1.000"
"1711","560","21.5037087256","33.3760175999","35.3609851136","0.000","1.000"
"1712","561","19.9654383011","86.5763956660","562.7351587470","0.000","1.000"
"1713","562","28.5873707399","59.4912551015","215.1427991320","0.000","1.000"
"1714","563","19.9783278724","53.8425507252","149.1999595550","0.000","1.000"
"1715","564","12.3736535164","26.2812581753","35.0468918056","0.000","1.000"
"1716","565","19.9880776747","50.2899397815","106.2840730120","0.000","1.000"
"1717","566","19.9485386804","31.8631604138","35.9943950783","0.000","1.000"
"1718","567","2.4167958138","27.1137582157","46.7404023030","0.000","1.000"
"1719","568","18.0264021800","39.1283286380","132.9782297450","0.000","1.000"
"1720","569","19.9654217810","34.3613413102","74.5968336052","0.000","1.000"
"1721","570","19.9865529676","29.2582968102","34.9666027983","0.000","1.000"
"1722","571","19.9652803188","36.9138214172","61.5857137370","0.000","1.000"
"1723","572","19.9654259210","55.7064119056","150.2217342020","0.000","1.000"
"1724","573","10.0614556668","38.2893257348","52.5034225760","0.000","1.000"
"1725","574","20.0152198508","49.3431670343","96.1682203425","0.000","1.000"
"1726","575","5.0225595967","46.6508432070","131.2774079070","0.000","1.000"
"1727","576","19.9353048068","40.5482514000","137.1449110810","0.000","1.000"
"1728","577","19.9562667201","30.0959347143","37.6607817752","0.000","1.000"
"1729","578","6.5892102179","80.3467380624","552.0683918170","0.000","1.000"
"1730","579","19.9681769036","41.6413268655","135.0143465750","0.000","1.000"
"1731","580","19.9654731559","31.4621356354","39.2187599962","0.000","1.000"
"1732","581","19.9654383476","35.5531532751","74.1617650419","0.000","1.000"
"1733","582","11.8141379608","40.0225734213","178.7047595220","0.000","1.000"
"1734","583","0.7593921820","380.4569418070","1596.2868173100","0.000","1.000"
"1735","584","21.5008061249","36.9345952394","80.5747869882","0.000","1.000"
"1736","585","19.9906826976","92.9918279786","385.7266227490","0.000","1.000"
"1737","586","19.9609292963","41.8977452595","67.8522944284","0.000","1.000"
"1738","587","19.9654116361","70.3490394710","391.5385405130","0.000","1.000"
"1739","588","27.9183364606","94.4045551968","566.7323172210","0.000","1.000"
"1740","589","19.9909097169","143.5716130930","1114.3197533500","0.000","1.000"
"1741","590","19.9620932269","41.9883976754","83.5214056832","0.000","1.000"
"1742","591","19.6985311179","110.9743861670","791.9993937730","0.000","1.000"
"1743","592","18.4924171649","38.1365859502","105.0868651270","0.000","1.000"
"1744","593","19.9643469556","367.1485765600","3354.8295629900","0.000","1.000"
"1745","594","19.9624294507","36.4260686291","41.1095152433","0.000","1.000"
"1746","595","19.9654250940","33.8700305695","34.9609438768","0.000","1.000"
"1747","596","19.9950971345","112.3950271170","766.5768059890","0.000","1.000"
"1748","597","19.9911651533","30.9571342850","35.0494380134","0.000","1.000"
"1749","598","19.9654217732","65.5358402249","321.5433682350","0.000","1.000"
"1750","599","19.9960601771","39.8706484635","101.9313277350","0.000","1.000"
"1751","600","19.9887395068","46.8406383200","173.5359007320","0.000","1.000"
"1752","601","19.9691427106","30.2264455292","34.9633781921","0.000","1.000"
"1753","602","19.6556625921","47.8524750034","90.9702018736","0.000","1.000"
"1754","603","5.7176800124","27.0786814480","34.9833515738","0.000","1.000"
"1755","604","19.9969899966","43.5313009589","70.3154174048","0.000","1.000"
"1756","605","19.2461549537","93.2157647366","209.3059078850","0.000","1.000"
"1757","606","19.9783701264","52.7377372395","164.9788174850","0.000","1.000"
"1758","607","19.6761183554","4434.9298619700","35195.7556348000","0.000","1.000"
"1759","608","19.9805750187","35.6241927690","46.4366252205","0.000","1.000"
"1760","609","19.9693341416","47.9982418508","206.2844979270","0.000","1.000"
"1761","610","19.9654219017","2526.2392863100","25002.2567081000","0.000","1.000"
"1762","611","19.9695053107","55.5498815490","145.5778299380","0.000","1.000"
"1763","612","19.9654179801","66.9422081919","396.4121860030","0.000","1.000"
"1764","613","19.9388851840","34.3097786217","98.7596382953","0.000","1.000"
"1765","614","19.9654359188","80.0026827939","536.9400091590","0.000","1.000"
"1766","615","19.9902220138","64.9143111016","305.7972272560","0.000","1.000"
"1767","616","15.8639893374","31.3031380100","36.5145966515","0.000","1.000"
"1768","617","19.9654145521","2547.3222511800","24587.2962183000","0.000","1.000"
"1769","618","22.4598376990","63.4976883898","153.1309443040","0.000","1.000"
"1770","619","11.9870582043","121.0004084400","482.9979751340","0.000","1.000"
"1771","620","17.0835027577","31.5424388282","80.5985173598","0.000","1.000"
"1772","621","11.9001232189","28.9337577511","34.9611482635","0.000","1.000"
"1773","622","19.9272372299","28.5403928475","62.8915725372","0.000","1.000"
"1774","623","12.7070675359","37.4823005898","84.6606885693","0.000","1.000"
"1775","624","19.6504896678","28.1800699743","34.9884412900","0.000","1.000"
"1776","625","17.9177100588","68.5635511376","329.6687366860","0.000","1.000"
"1777","626","18.2676458671","31.9087975799","34.9670284145","0.000","1.000"
"1778","627","19.9654300108","31.0386105278","44.7654050544","0.000","1.000"
"1779","628","16.2009790152","3876.0686008700","38307.5424001000","0.000","1.000"
"1780","629","17.8188040822","187.3578014050","1527.3456035000","0.000","1.000"
"1781","630","19.9692906358","36.9451682283","73.8174799708","0.000","1.000"
"1782","631","19.9654305681","58.5256195325","134.5435345870","0.000","1.000"
"1783","632","19.9654264137","68.5194149639","403.9033414030","0.000","1.000"
"1784","633","19.9650504995","69.4511782263","336.2250208690","0.000","1.000"
"1785","634","19.9893510685","97.9122144279","539.9784718260","0.000","1.000"
"1786","635","19.9531802040","30.2677425674","34.9702193175","0.000","1.000"
"1787","636","19.9868453473","31.7269240987","34.9947251601","0.000","1.000"
"1788","637","19.9776505730","253.6692701560","2229.9263272200","0.000","1.000"
"1789","638","19.9693765492","84.7811533489","199.2948513920","0.000","1.000"
"1790","639","19.9686553465","33.1398105926","56.7454043003","0.000","1.000"
"1791","640","19.9567718039","41.5007734897","102.9696324960","0.000","1.000"
"1792","641","19.9654267801","30.0458877785","35.0071935191","0.000","1.000"
"1793","642","19.9658186411","38.8587777595","51.8031501441","0.000","1.000"
"1794","643","19.9912018517","2185.5027632500","10718.0897989000","0.000","1.000"
"1795","644","19.9957206963","63.3398678674","191.6573825410","0.000","1.000"
"1796","645","19.9758758012","52.8041076157","120.0398326980","0.000","1.000"
"1797","646","19.9696796174","83.4558846952","420.5512143780","0.000","1.000"
"1798","647","19.9708624993","335.2337701940","2625.2453697100","0.000","1.000"
"1799","648","21.3031119520","4732.1114337800","46272.2975534000","0.000","1.000"
"1800","649","20.4093527093","34.8494124207","54.8795982399","0.000","1.000"
"1801","650","19.2615542687","261.0103047410","2287.7811150700","0.000","1.000"
"1802","651","20.0287205335","33.4141496286","41.6877274345","0.000","1.000"
"1803","652","19.9654304317","90.3756084503","431.1044839300","0.000","1.000"
"1804","653","19.9673313844","35.8069793105","45.2615517862","0.000","1.000"
"1805","654","19.9654285511","32.5515723079","35.1295552954","0.000","1.000"
"1806","655","16.6122991756","8213.3201780500","81684.1382963000","0.000","1.000"
"1807","656","17.9222008147","37.5606888145","92.3325055532","0.000","1.000"
"1808","657","19.9679715863","343.2757226640","1572.0587506500","0.000","1.000"
"1809","658","19.9901829979","39.6603771259","73.6486046292","0.000","1.000"
"1810","659","19.9893428945","38.8337459049","62.4784059938","0.000","1.000"
"1811","660","19.9650239032","32.8540726005","59.4345627175","0.000","1.000"
"1812","661","17.5354564839","458.5290159270","4257.0444883900","0.000","1.000"
"1813","662","19.9691557694","3402.0451774300","33759.9015835000","0.000","1.000"
"1814","663","1.2266634150","31.4342626326","77.3817143624","0.000","1.000"
"1815","664","19.9197627817","66.4560012557","173.5074956900","0.000","1.000"
"1816","665","19.7876444907","50.5742324047","230.7680345800","0.000","1.000"
"1817","666","18.2888016811","30.7063369024","35.0109616626","0.000","1.000"
"1818","667","19.9654227242","975.1969322670","9456.3099976600","0.000","1.000"
"1819","668","19.9654217132","33.5812812841","35.5583985541","0.000","1.000"
"1820","669","17.6289827474","56.1932237903","153.5396184340","0.000","1.000"
"1821","670","19.9892600524","4212.8810263800","22541.6506546000","0.000","1.000"
"1822","671","24.6105999023","41.6394364428","86.7434258472","0.000","1.000"
"1823","672","18.4017251244","64.6504989139","155.4150654820","0.000","1.000"
"1824","673","19.9682559572","70.5605541305","364.9541458470","0.000","1.000"
"1825","674","22.9560363993","39.9383064101","64.1345116380","0.000","1.000"
"1826","675","19.7590417535","3164.2410197700","31147.3474756000","0.000","1.000"
"1827","676","19.9693213442","106.4842214710","663.4917384280","0.000","1.000"
"1828","677","19.9902594541","54.8040131789","204.6820898490","0.000","1.000"
"1829","678","19.9654212849","321.4571625080","2093.6007848000","0.000","1.000"
"1830","679","19.9654285089","224.3505673890","639.5553094080","0.000","1.000"
"1831","680","19.9654264971","43.9297814902","116.5074183940","0.000","1.000"
"1832","681","10.8196073907","33.5240688481","34.9915653471","0.000","1.000"
"1833","682","19.9642098032","1816.2865074700","15194.3438340000","0.000","1.000"
"1834","683","19.9691085309","5602.0909070000","32212.0313136000","0.000","1.000"
"1835","684","19.9957163295","2986.4671269700","25042.1764339000","0.000","1.000"
"1836","685","22.4728965154","44.6293947004","91.4185061376","0.000","1.000"
"1837","686","19.9725977976","57.7349168008","136.9146789190","0.000","1.000"
"1838","687","16.5649877882","41.1226132503","86.5092535917","0.000","1.000"
"1839","688","19.7590984984","3689.8539992100","36577.0688360000","0.000","1.000"
"1840","689","19.9654610350","153.8969028920","1117.3366969900","0.000","1.000"
"1841","690","19.9654199673","37.4068320257","74.4662034895","0.000","1.000"
"1842","691","17.4641626203","30.8760078067","42.2486186798","0.000","1.000"
"1843","692","19.9654204060","73.9214132324","282.7640016030","0.000","1.000"
"1844","693","12.7891077058","29.0043719632","34.9581736599","0.000","1.000"
"1845","694","19.9701210624","38.9229759836","101.2894849670","0.000","1.000"
"1846","695","19.9654180083","32.8617909250","69.0967672088","0.000","1.000"
"1847","696","23.4525486448","35.1951417894","44.0782768423","0.000","1.000"
"1848","697","19.9691783804","43.9776241086","130.4409574930","0.000","1.000"
"1849","698","16.0193857758","30.3580619929","45.9078191734","0.000","1.000"
"1850","699","19.7736526506","36.8636341697","98.5332034569","0.000","1.000"
"1851","700","19.9745996588","112.8254835920","802.1010456900","0.000","1.000"
"1852","701","19.9654359425","580.1913931790","5511.8755801800","0.000","1.000"
"1853","702","19.9698558079","28.6191981593","38.0861551673","0.000","1.000"
"1854","703","19.9940219879","53.4311766877","224.2446639340","0.000","1.000"
"1855","704","19.9643040024","40.6001742171","87.7446696767","0.000","1.000"
"1856","705","19.9330276551","72.5715394713","168.6572899130","0.000","1.000"
"1857","706","19.9684292116","77.1393652916","262.7517634160","0.000","1.000"
"1858","707","19.6441632859","63.3154290092","317.6494332480","0.000","1.000"
"1859","708","29.2417064635","99.4769012003","573.0271448850","0.000","1.000"
"1860","709","19.9659633446","35.2868513266","35.2973444064","0.000","1.000"
"1861","710","18.3866483930","32.8987801014","43.7582242494","0.000","1.000"
"1862","711","19.9685746609","27.5493122458","35.0396783407","0.000","1.000"
"1863","712","19.9670887991","97.4917108844","722.1150466290","0.000","1.000"
"1864","713","19.9752919569","37.3450506058","53.7530284246","0.000","1.000"
"1865","714","19.9641842271","40.2417018162","92.3325062857","0.000","1.000"
"1866","715","19.9768921918","62.6852621693","195.7456149470","0.000","1.000"
"1867","716","19.9654333961","58.4360789825","303.8893601840","0.000","1.000"
"1868","717","19.9821685846","30.0224713233","35.2824905125","0.000","1.000"
"1869","718","13.5659410571","34.9228611565","37.5299199705","0.000","1.000"
"1870","719","17.7686973979","40.5389037438","98.6251716489","0.000","1.000"
"1871","720","19.9795981746","619.6082575030","5901.3017728700","0.000","1.000"
"1872","721","19.7069828462","48.2079310644","144.9626883140","0.000","1.000"
"1873","722","18.7961895123","51.9351802923","180.4261346750","0.000","1.000"
"1874","723","16.1449081652","62.3354922873","179.8216507900","0.000","1.000"
"1875","724","19.9685971328","109.5995679270","366.5208569250","0.000","1.000"
"1876","725","19.1500072213","60.3237675153","323.3454776540","0.000","1.000"
"1877","726","22.4684822362","41.8690028319","100.0234247900","0.000","1.000"
"1878","727","19.9403062716","167.2505232970","1369.5940621000","0.000","1.000"
"1879","728","18.5408289868","40.2025093402","123.1170692830","0.000","1.000"
"1880","729","19.9614900169","30.4411885380","36.7919220030","0.000","1.000"
"1881","730","15.2418865841","29.2318363378","34.9909325317","0.000","1.000"
"1882","731","19.9806267061","28.8399373095","35.0963673539","0.000","1.000"
"1883","732","19.9667877930","33.4609936709","66.5084886500","0.000","1.000"
"1884","733","18.8372152126","39.3088318439","156.9475215080","0.000","1.000"
"1885","734","19.9189378662","1163.0941241800","6500.7420409300","0.000","1.000"
"1886","735","19.9645230549","44.2369821507","142.4182094210","0.000","1.000"
"1887","736","22.9980277626","47.7863713170","134.6213498970","0.000","1.000"
"1888","737","12.0795530499","120.8265867990","857.5083357260","0.000","1.000"
"1889","738","20.0298096994","42.3479411551","101.4162307120","0.000","1.000"
"1890","739","15.0983746220","33.9311348992","48.1392081162","0.000","1.000"
"1891","740","19.1186984010","4767.7160948200","47373.2691908000","0.000","1.000"
"1892","741","20.8746632085","37.4600493423","71.1250441281","0.000","1.000"
"1893","742","19.9692277724","84.3026276956","546.0465517520","0.000","1.000"
"1894","743","19.9685088844","75.2366921725","152.6588154080","0.000","1.000"
"1895","744","19.9654019017","154.9986651360","1234.6660560300","0.000","1.000"
"1896","745","19.2785296817","92.3430619212","554.6312432240","0.000","1.000"
"1897","746","23.9627629248","45.4501413893","68.9820167493","0.000","1.000"
"1898","747","20.4015336690","51.4543314520","199.8975250240","0.000","1.000"
"1899","748","17.9239904968","44.8570170596","174.8968518970","0.000","1.000"
"1900","749","19.9683053492","57.2769509406","152.0500468640","0.000","1.000"
"1901","750","11.9759112423","28.6874379459","35.0495757100","0.000","1.000"
"1902","751","2.8496496164","878.0463162120","8358.2794569600","0.000","1.000"
"1903","752","19.4906063705","65.4407455782","198.8232639740","0.000","1.000"
"1904","753","19.9925733411","7460.1678540500","67894.6866186000","0.000","1.000"
"1905","754","19.9759184822","64.5744464326","199.3946165390","0.000","1.000"
"1906","755","19.9892802276","41.6422030578","66.2219909303","0.000","1.000"
"1907","756","19.9423717473","5846.5179165200","58177.1396932000","0.000","1.000"
"1908","757","19.9922317985","4061.3175811800","40189.4981812000","0.000","1.000"
"1909","758","17.5574651808","41.8681477847","136.8382395460","0.000","1.000"
"1910","759","19.9645227392","42.4173991084","75.1768284851","0.000","1.000"
"1911","760","19.7712643629","30.4813949452","35.0203479444","0.000","1.000"
"1912","761","19.1755368997","40.2133583958","144.5464172880","0.000","1.000"
"1913","762","18.4460474139","2451.3710692200","23980.6950552000","0.000","1.000"
"1914","763","19.9864664554","44.6339960076","83.8179808757","0.000","1.000"
"1915","764","19.8052839856","35.5971673672","44.9183323037","0.000","1.000"
"1916","765","19.6110005294","37.6753880488","88.2034040050","0.000","1.000"
"1917","766","0.9222960354","69.5552342991","420.1109185590","0.000","1.000"
"1918","767","10.1414656369","68.7344598779","411.6659638600","0.000","1.000"
"1919","768","18.1339829962","32.2396565849","44.4352231506","0.000","1.000"
"1920","769","19.9654286373","311.9365077220","2806.8739880800","0.000","1.000"
"1921","770","19.9915185486","174.6409711770","1458.8692937000","0.000","1.000"
"1922","771","19.9427354345","30.8049990875","35.0349175000","0.000","1.000"
"1923","772","19.9654275375","36.2254351997","39.9702022204","0.000","1.000"
"1924","773","19.9664204187","39.9919336803","91.1160029845","0.000","1.000"
"1925","774","19.9958516917","44.1199701254","124.2322322090","0.000","1.000"
"1926","775","14.4830603174","46.9547527601","105.9469504350","0.000","1.000"
"1927","776","19.9897203678","41.3257780698","95.3275484409","0.000","1.000"
"1928","777","20.0282319993","33.7108233406","37.1467879752","0.000","1.000"
"1929","778","19.9654187033","36.5979722329","104.6095640960","0.000","1.000"
"1930","779","19.9654269933","52.9455551700","137.7723321680","0.000","1.000"
"1931","780","8.7427715226","43.0014109135","151.5439746040","0.000","1.000"
"1932","781","17.0853501579","46.5039743191","151.2739892400","0.000","1.000"
"1933","782","16.5090913496","38.6552385854","98.2835096745","0.000","1.000"
"1934","783","19.9685610896","391.3786192870","3559.1134723500","0.000","1.000"
"1935","784","19.9682694396","9110.2093187300","45399.4433037000","0.000","1.000"
